phenocode	phenotype	category	num_cases	num_controls	path_bucket	path_https
J10_ASTHMA_MAIN_EXMORE	Asthma (only as main-diagnosis) (more control exclusions)	X Diseases of the respiratory system (J10_)	47300	259839	gs://finngen-public-data-r12/summary_stats/release/finngen_R12_J10_ASTHMA_MAIN_EXMORE.gz	https://storage.googleapis.com/finngen-public-data-r12/summary_stats/release/finngen_R12_J10_ASTHMA_MAIN_EXMORE.gz
J10_BRONCH	Bronchitis, not specified as acute or chronic	X Diseases of the respiratory system (J10_)	3729	409070	gs://finngen-public-data-r12/summary_stats/release/finngen_R12_J10_BRONCH.gz	https://storage.googleapis.com/finngen-public-data-r12/summary_stats/release/finngen_R12_J10_BRONCH.gz
J10_BRONCHIECTASIS	Bronchiectasis	X Diseases of the respiratory system (J10_)	2932	409070	gs://finngen-public-data-r12/summary_stats/release/finngen_R12_J10_BRONCHIECTASIS.gz	https://storage.googleapis.com/finngen-public-data-r12/summary_stats/release/finngen_R12_J10_BRONCHIECTASIS.gz
J10_BRONCHIOLITIS	Acute bronchiolitis	X Diseases of the respiratory system (J10_)	2818	471806	gs://finngen-public-data-r12/summary_stats/release/finngen_R12_J10_BRONCHIOLITIS.gz	https://storage.googleapis.com/finngen-public-data-r12/summary_stats/release/finngen_R12_J10_BRONCHIOLITIS.gz
J10_BRONCHITIS	Acute bronchitis	X Diseases of the respiratory system (J10_)	20762	471806	gs://finngen-public-data-r12/summary_stats/release/finngen_R12_J10_BRONCHITIS.gz	https://storage.googleapis.com/finngen-public-data-r12/summary_stats/release/finngen_R12_J10_BRONCHITIS.gz
J10_BRONCHNAS	Unspecified chronic bronchitis	X Diseases of the respiratory system (J10_)	1494	409070	gs://finngen-public-data-r12/summary_stats/release/finngen_R12_J10_BRONCHNAS.gz	https://storage.googleapis.com/finngen-public-data-r12/summary_stats/release/finngen_R12_J10_BRONCHNAS.gz
J10_CHRONLARYNGITIS	Chronic laryngitis and laryngotracheitis	X Diseases of the respiratory system (J10_)	5825	371520	gs://finngen-public-data-r12/summary_stats/release/finngen_R12_J10_CHRONLARYNGITIS.gz	https://storage.googleapis.com/finngen-public-data-r12/summary_stats/release/finngen_R12_J10_CHRONLARYNGITIS.gz
J10_CHRONRHINITIS	Chronic rhinitis, nasopharyngitis and pharyngitis	X Diseases of the respiratory system (J10_)	15219	371520	gs://finngen-public-data-r12/summary_stats/release/finngen_R12_J10_CHRONRHINITIS.gz	https://storage.googleapis.com/finngen-public-data-r12/summary_stats/release/finngen_R12_J10_CHRONRHINITIS.gz
J10_CHRONSINUSITIS	Chronic sinusitis	X Diseases of the respiratory system (J10_)	22099	371520	gs://finngen-public-data-r12/summary_stats/release/finngen_R12_J10_CHRONSINUSITIS.gz	https://storage.googleapis.com/finngen-public-data-r12/summary_stats/release/finngen_R12_J10_CHRONSINUSITIS.gz
J10_CHRONTONSADEN	Chronic diseases of tonsils and adenoids	X Diseases of the respiratory system (J10_)	59700	371520	gs://finngen-public-data-r12/summary_stats/release/finngen_R12_J10_CHRONTONSADEN.gz	https://storage.googleapis.com/finngen-public-data-r12/summary_stats/release/finngen_R12_J10_CHRONTONSADEN.gz
J10_COLD	Acute nasopharyngitis (common cold)	X Diseases of the respiratory system (J10_)	5435	402652	gs://finngen-public-data-r12/summary_stats/release/finngen_R12_J10_COLD.gz	https://storage.googleapis.com/finngen-public-data-r12/summary_stats/release/finngen_R12_J10_COLD.gz
J10_COPD	COPD	X Diseases of the respiratory system (J10_)	24138	409070	gs://finngen-public-data-r12/summary_stats/release/finngen_R12_J10_COPD.gz	https://storage.googleapis.com/finngen-public-data-r12/summary_stats/release/finngen_R12_J10_COPD.gz
J10_EMPHYSEMA	Emphysema	X Diseases of the respiratory system (J10_)	2711	409070	gs://finngen-public-data-r12/summary_stats/release/finngen_R12_J10_EMPHYSEMA.gz	https://storage.googleapis.com/finngen-public-data-r12/summary_stats/release/finngen_R12_J10_EMPHYSEMA.gz
J10_EXTERLUNG	Lung diseases due to external agents	X Diseases of the respiratory system (J10_)	5753	494595	gs://finngen-public-data-r12/summary_stats/release/finngen_R12_J10_EXTERLUNG.gz	https://storage.googleapis.com/finngen-public-data-r12/summary_stats/release/finngen_R12_J10_EXTERLUNG.gz
J10_INFLUENZA	All influenza	X Diseases of the respiratory system (J10_)	11558	415538	gs://finngen-public-data-r12/summary_stats/release/finngen_R12_J10_INFLUENZA.gz	https://storage.googleapis.com/finngen-public-data-r12/summary_stats/release/finngen_R12_J10_INFLUENZA.gz
J10_INFLUPNEU	Influenza and pneumonia	X Diseases of the respiratory system (J10_)	84810	415538	gs://finngen-public-data-r12/summary_stats/release/finngen_R12_J10_INFLUPNEU.gz	https://storage.googleapis.com/finngen-public-data-r12/summary_stats/release/finngen_R12_J10_INFLUPNEU.gz
J10_LARYNGITIS	Acute laryngitis and tracheitis	X Diseases of the respiratory system (J10_)	6038	402652	gs://finngen-public-data-r12/summary_stats/release/finngen_R12_J10_LARYNGITIS.gz	https://storage.googleapis.com/finngen-public-data-r12/summary_stats/release/finngen_R12_J10_LARYNGITIS.gz
J10_LOWCHRON	Chronic lower respiratory diseases	X Diseases of the respiratory system (J10_)	91278	409070	gs://finngen-public-data-r12/summary_stats/release/finngen_R12_J10_LOWCHRON.gz	https://storage.googleapis.com/finngen-public-data-r12/summary_stats/release/finngen_R12_J10_LOWCHRON.gz
J10_LOWERINF	Other acute lower respiratory infections	X Diseases of the respiratory system (J10_)	28542	471806	gs://finngen-public-data-r12/summary_stats/release/finngen_R12_J10_LOWERINF.gz	https://storage.googleapis.com/finngen-public-data-r12/summary_stats/release/finngen_R12_J10_LOWERINF.gz
J10_NASALPOLYP	Nasal polyp	X Diseases of the respiratory system (J10_)	8496	371520	gs://finngen-public-data-r12/summary_stats/release/finngen_R12_J10_NASALPOLYP.gz	https://storage.googleapis.com/finngen-public-data-r12/summary_stats/release/finngen_R12_J10_NASALPOLYP.gz
J10_NECROTIC	Suppurative and necrotic conditions of lower respiratory tract	X Diseases of the respiratory system (J10_)	1943	498405	gs://finngen-public-data-r12/summary_stats/release/finngen_R12_J10_NECROTIC.gz	https://storage.googleapis.com/finngen-public-data-r12/summary_stats/release/finngen_R12_J10_NECROTIC.gz
J10_PERITONSABSC	Peritonsillar abscess	X Diseases of the respiratory system (J10_)	10405	371520	gs://finngen-public-data-r12/summary_stats/release/finngen_R12_J10_PERITONSABSC.gz	https://storage.googleapis.com/finngen-public-data-r12/summary_stats/release/finngen_R12_J10_PERITONSABSC.gz
J10_PHARYNGITIS	Acute pharyngitis	X Diseases of the respiratory system (J10_)	6953	402652	gs://finngen-public-data-r12/summary_stats/release/finngen_R12_J10_PHARYNGITIS.gz	https://storage.googleapis.com/finngen-public-data-r12/summary_stats/release/finngen_R12_J10_PHARYNGITIS.gz
J10_PLEURA	Other diseases of pleura	X Diseases of the respiratory system (J10_)	20693	479655	gs://finngen-public-data-r12/summary_stats/release/finngen_R12_J10_PLEURA.gz	https://storage.googleapis.com/finngen-public-data-r12/summary_stats/release/finngen_R12_J10_PLEURA.gz
J10_PLEUREFFUSION	Pleural effusion	X Diseases of the respiratory system (J10_)	6136	479655	gs://finngen-public-data-r12/summary_stats/release/finngen_R12_J10_PLEUREFFUSION.gz	https://storage.googleapis.com/finngen-public-data-r12/summary_stats/release/finngen_R12_J10_PLEUREFFUSION.gz
J10_PLEUROTH	Other pleural conditions	X Diseases of the respiratory system (J10_)	3964	479655	gs://finngen-public-data-r12/summary_stats/release/finngen_R12_J10_PLEUROTH.gz	https://storage.googleapis.com/finngen-public-data-r12/summary_stats/release/finngen_R12_J10_PLEUROTH.gz
J10_PLEURPLAGUE	Pleural plaque	X Diseases of the respiratory system (J10_)	3689	479655	gs://finngen-public-data-r12/summary_stats/release/finngen_R12_J10_PLEURPLAGUE.gz	https://storage.googleapis.com/finngen-public-data-r12/summary_stats/release/finngen_R12_J10_PLEURPLAGUE.gz
J10_PNEUMOBACT	Bacterial pneumoniae	X Diseases of the respiratory system (J10_)	21582	415538	gs://finngen-public-data-r12/summary_stats/release/finngen_R12_J10_PNEUMOBACT.gz	https://storage.googleapis.com/finngen-public-data-r12/summary_stats/release/finngen_R12_J10_PNEUMOBACT.gz
J10_PNEUMONIA	All pneumoniae	X Diseases of the respiratory system (J10_)	78791	421557	gs://finngen-public-data-r12/summary_stats/release/finngen_R12_J10_PNEUMONIA.gz	https://storage.googleapis.com/finngen-public-data-r12/summary_stats/release/finngen_R12_J10_PNEUMONIA.gz
J10_PNEUMONISOLLIQ	Pneumonitis due to solids and liquids	X Diseases of the respiratory system (J10_)	3168	494595	gs://finngen-public-data-r12/summary_stats/release/finngen_R12_J10_PNEUMONISOLLIQ.gz	https://storage.googleapis.com/finngen-public-data-r12/summary_stats/release/finngen_R12_J10_PNEUMONISOLLIQ.gz
J10_PNEUMONONBACT	Pneumonia due to other infectious organisms, not elsewhere classified	X Diseases of the respiratory system (J10_)	1157	415538	gs://finngen-public-data-r12/summary_stats/release/finngen_R12_J10_PNEUMONONBACT.gz	https://storage.googleapis.com/finngen-public-data-r12/summary_stats/release/finngen_R12_J10_PNEUMONONBACT.gz
J10_PNEUMOPNEUMO	Pneumonia due to Streptococcus pneumoniae	X Diseases of the respiratory system (J10_)	1625	415538	gs://finngen-public-data-r12/summary_stats/release/finngen_R12_J10_PNEUMOPNEUMO.gz	https://storage.googleapis.com/finngen-public-data-r12/summary_stats/release/finngen_R12_J10_PNEUMOPNEUMO.gz
J10_PNEUMOTHORAX	Pneumothorax	X Diseases of the respiratory system (J10_)	2713	479655	gs://finngen-public-data-r12/summary_stats/release/finngen_R12_J10_PNEUMOTHORAX.gz	https://storage.googleapis.com/finngen-public-data-r12/summary_stats/release/finngen_R12_J10_PNEUMOTHORAX.gz
J10_PYOTHORAX	Pyothorax	X Diseases of the respiratory system (J10_)	1471	498405	gs://finngen-public-data-r12/summary_stats/release/finngen_R12_J10_PYOTHORAX.gz	https://storage.googleapis.com/finngen-public-data-r12/summary_stats/release/finngen_R12_J10_PYOTHORAX.gz
J10_RESPOTHER	Other diseases of the respiratory system	X Diseases of the respiratory system (J10_)	8552	491796	gs://finngen-public-data-r12/summary_stats/release/finngen_R12_J10_RESPOTHER.gz	https://storage.googleapis.com/finngen-public-data-r12/summary_stats/release/finngen_R12_J10_RESPOTHER.gz
J10_SEPTDEV	Deviated nasal septum	X Diseases of the respiratory system (J10_)	15803	371520	gs://finngen-public-data-r12/summary_stats/release/finngen_R12_J10_SEPTDEV.gz	https://storage.googleapis.com/finngen-public-data-r12/summary_stats/release/finngen_R12_J10_SEPTDEV.gz
J10_SIMPLBRONCH	Simple and mucopurulent chronic bronchitis	X Diseases of the respiratory system (J10_)	1702	409070	gs://finngen-public-data-r12/summary_stats/release/finngen_R12_J10_SIMPLBRONCH.gz	https://storage.googleapis.com/finngen-public-data-r12/summary_stats/release/finngen_R12_J10_SIMPLBRONCH.gz
J10_SINUSITIS	Acute sinusitis	X Diseases of the respiratory system (J10_)	28616	402652	gs://finngen-public-data-r12/summary_stats/release/finngen_R12_J10_SINUSITIS.gz	https://storage.googleapis.com/finngen-public-data-r12/summary_stats/release/finngen_R12_J10_SINUSITIS.gz
J10_TONSILLECTOMY	Tonsillectomy and adenotomy	X Diseases of the respiratory system (J10_)	39135	461213	gs://finngen-public-data-r12/summary_stats/release/finngen_R12_J10_TONSILLECTOMY.gz	https://storage.googleapis.com/finngen-public-data-r12/summary_stats/release/finngen_R12_J10_TONSILLECTOMY.gz
J10_TONSILLITIS	Other and unspecified tonsillitis	X Diseases of the respiratory system (J10_)	18652	402652	gs://finngen-public-data-r12/summary_stats/release/finngen_R12_J10_TONSILLITIS.gz	https://storage.googleapis.com/finngen-public-data-r12/summary_stats/release/finngen_R12_J10_TONSILLITIS.gz
J10_UPPERDIS	Other diseases of upper respiratory tract	X Diseases of the respiratory system (J10_)	128828	371520	gs://finngen-public-data-r12/summary_stats/release/finngen_R12_J10_UPPERDIS.gz	https://storage.googleapis.com/finngen-public-data-r12/summary_stats/release/finngen_R12_J10_UPPERDIS.gz
J10_UPPERINFEC	Acute upper respiratory infections	X Diseases of the respiratory system (J10_)	97696	402652	gs://finngen-public-data-r12/summary_stats/release/finngen_R12_J10_UPPERINFEC.gz	https://storage.googleapis.com/finngen-public-data-r12/summary_stats/release/finngen_R12_J10_UPPERINFEC.gz
J10_VIRALPNEUMO	Viral pneumonia	X Diseases of the respiratory system (J10_)	5181	415538	gs://finngen-public-data-r12/summary_stats/release/finngen_R12_J10_VIRALPNEUMO.gz	https://storage.googleapis.com/finngen-public-data-r12/summary_stats/release/finngen_R12_J10_VIRALPNEUMO.gz
J10_VOCALLARYNX	Diseases of vocal cords and larynx+other diseases of upper respiratory tract, no elsewhere classified	X Diseases of the respiratory system (J10_)	26923	371520	gs://finngen-public-data-r12/summary_stats/release/finngen_R12_J10_VOCALLARYNX.gz	https://storage.googleapis.com/finngen-public-data-r12/summary_stats/release/finngen_R12_J10_VOCALLARYNX.gz
JOINTPAIN	Pain in joint	XIII Diseases of the musculoskeletal system and connective tissue (M13_)	39344	262404	gs://finngen-public-data-r12/summary_stats/release/finngen_R12_JOINTPAIN.gz	https://storage.googleapis.com/finngen-public-data-r12/summary_stats/release/finngen_R12_JOINTPAIN.gz
JUVEN_ARTHR	Juvenile arthritis (FINNGEN)	Rheuma endpoints	1994	374317	gs://finngen-public-data-r12/summary_stats/release/finngen_R12_JUVEN_ARTHR.gz	https://storage.googleapis.com/finngen-public-data-r12/summary_stats/release/finngen_R12_JUVEN_ARTHR.gz
K11_ABRASION	Abrasion of teeth	XI Diseases of the digestive system (K11_)	12733	114335	gs://finngen-public-data-r12/summary_stats/release/finngen_R12_K11_ABRASION.gz	https://storage.googleapis.com/finngen-public-data-r12/summary_stats/release/finngen_R12_K11_ABRASION.gz
K11_ABSCANAL	Abscess of anal and rectal regions	XI Diseases of the digestive system (K11_)	3566	394725	gs://finngen-public-data-r12/summary_stats/release/finngen_R12_K11_ABSCANAL.gz	https://storage.googleapis.com/finngen-public-data-r12/summary_stats/release/finngen_R12_K11_ABSCANAL.gz
K11_ACUTGASTR	Acute gastritis	XI Diseases of the digestive system (K11_)	3080	423785	gs://finngen-public-data-r12/summary_stats/release/finngen_R12_K11_ACUTGASTR.gz	https://storage.googleapis.com/finngen-public-data-r12/summary_stats/release/finngen_R12_K11_ACUTGASTR.gz
K11_ACUTPANC	Acute pancreatitis	XI Diseases of the digestive system (K11_)	8446	437418	gs://finngen-public-data-r12/summary_stats/release/finngen_R12_K11_ACUTPANC.gz	https://storage.googleapis.com/finngen-public-data-r12/summary_stats/release/finngen_R12_K11_ACUTPANC.gz
K11_ADHE	Intestinal adhesions without obstruction	XI Diseases of the digestive system (K11_)	3213	394725	gs://finngen-public-data-r12/summary_stats/release/finngen_R12_K11_ADHE.gz	https://storage.googleapis.com/finngen-public-data-r12/summary_stats/release/finngen_R12_K11_ADHE.gz
K11_ALCOLIV	Alcoholic liver disease	XI Diseases of the digestive system (K11_)	3769	485213	gs://finngen-public-data-r12/summary_stats/release/finngen_R12_K11_ALCOLIV.gz	https://storage.googleapis.com/finngen-public-data-r12/summary_stats/release/finngen_R12_K11_ALCOLIV.gz
K11_ANOMALI_DENTAL_ARCH_RELATIONS1	Anomalies of dental arch relationship, including avohilmo	XI Diseases of the digestive system (K11_)	10708	489640	gs://finngen-public-data-r12/summary_stats/release/finngen_R12_K11_ANOMALI_DENTAL_ARCH_RELATIONS1.gz	https://storage.googleapis.com/finngen-public-data-r12/summary_stats/release/finngen_R12_K11_ANOMALI_DENTAL_ARCH_RELATIONS1.gz
K11_APHTA_RECUR	Recurring oral aphthae	XI Diseases of the digestive system (K11_)	1658	498690	gs://finngen-public-data-r12/summary_stats/release/finngen_R12_K11_APHTA_RECUR.gz	https://storage.googleapis.com/finngen-public-data-r12/summary_stats/release/finngen_R12_K11_APHTA_RECUR.gz
K11_APHTA_RECUR_INCLAVO	Recurring oral aphthae, including avohilmo	XI Diseases of the digestive system (K11_)	5394	494954	gs://finngen-public-data-r12/summary_stats/release/finngen_R12_K11_APHTA_RECUR_INCLAVO.gz	https://storage.googleapis.com/finngen-public-data-r12/summary_stats/release/finngen_R12_K11_APHTA_RECUR_INCLAVO.gz
K11_APPENDACUT	Acute appendicitis	XI Diseases of the digestive system (K11_)	38933	458424	gs://finngen-public-data-r12/summary_stats/release/finngen_R12_K11_APPENDACUT.gz	https://storage.googleapis.com/finngen-public-data-r12/summary_stats/release/finngen_R12_K11_APPENDACUT.gz
K11_APPENDECTOMY	Appendectomy	XI Diseases of the digestive system (K11_)	35484	464864	gs://finngen-public-data-r12/summary_stats/release/finngen_R12_K11_APPENDECTOMY.gz	https://storage.googleapis.com/finngen-public-data-r12/summary_stats/release/finngen_R12_K11_APPENDECTOMY.gz
K11_APPENDOTH	Other appendicitis	XI Diseases of the digestive system (K11_)	3450	458424	gs://finngen-public-data-r12/summary_stats/release/finngen_R12_K11_APPENDOTH.gz	https://storage.googleapis.com/finngen-public-data-r12/summary_stats/release/finngen_R12_K11_APPENDOTH.gz
K11_ATTRITION	Excessive attrition of teeth	XI Diseases of the digestive system (K11_)	22758	114335	gs://finngen-public-data-r12/summary_stats/release/finngen_R12_K11_ATTRITION.gz	https://storage.googleapis.com/finngen-public-data-r12/summary_stats/release/finngen_R12_K11_ATTRITION.gz
K11_BARRET	Barrett oesophagus	XI Diseases of the digestive system (K11_)	1684	423785	gs://finngen-public-data-r12/summary_stats/release/finngen_R12_K11_BARRET.gz	https://storage.googleapis.com/finngen-public-data-r12/summary_stats/release/finngen_R12_K11_BARRET.gz
K11_BILIAOTH	Other diseases of biliary tract	XI Diseases of the digestive system (K11_)	3236	437418	gs://finngen-public-data-r12/summary_stats/release/finngen_R12_K11_BILIAOTH.gz	https://storage.googleapis.com/finngen-public-data-r12/summary_stats/release/finngen_R12_K11_BILIAOTH.gz
K11_CD_STRICT2	Crohn disease (strict definition, require KELA, min 2 HDR)	XI Diseases of the digestive system (K11_)	2489	497622	gs://finngen-public-data-r12/summary_stats/release/finngen_R12_K11_CD_STRICT2.gz	https://storage.googleapis.com/finngen-public-data-r12/summary_stats/release/finngen_R12_K11_CD_STRICT2.gz
